"","personalWeight","sex","race","state","hisp","tech"
"17968",57,"Male","White","Connecticut","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"17969",75,"Male","White","Tennessee","1","CMM-COMPUTER NETWORK ARCHITECTS"
"17970",90,"Male","Black","Texas","1","CMM-DATABASE ADMINISTRATORS"
"17971",241,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17972",237,"Male","White","New York","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"17973",78,"Male","White","Pennsylvania","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17974",118,"Male","Asian","North Carolina","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17975",82,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17976",174,"Male","White","Indiana","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"17977",17,"Male","White","Iowa","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"17978",49,"Male","Black","North Carolina","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17979",88,"Female","White","Missouri","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"17980",39,"Female","Asian","Virginia","1","CMM-COMPUTER PROGRAMMERS"
"17981",137,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"17982",55,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17983",67,"Male","White","Nevada","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"17984",177,"Male","Asian","New York","1","CMM-DATABASE ADMINISTRATORS"
"17985",55,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17986",107,"Male","White","Washington","1","CMM-COMPUTER PROGRAMMERS"
"17987",67,"Male","White","Oregon","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17988",73,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17989",285,"Male","Asian","California","1","CMM-COMPUTER PROGRAMMERS"
"17990",67,"Male","Asian","Massachusetts","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"17991",67,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17992",217,"Male","Asian","Alaska","1","CMM-WEB DEVELOPERS"
"17993",72,"Male","White","Arizona","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17994",91,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"17995",48,"Male","White","Florida","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17996",234,"Male","Asian","Minnesota","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17997",232,"Male","Asian","Georgia","1","CMM-WEB DEVELOPERS"
"17998",121,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"17999",154,"Male","White","Texas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18000",63,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18001",90,"Male","Hispanic","Washington","24","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18002",74,"Male","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18003",66,"Male","White","Arkansas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18004",110,"Male","Asian","New Jersey","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18005",55,"Male","Asian","Connecticut","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18006",76,"Male","White","New Jersey","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18007",65,"Female","White","Colorado","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"18008",54,"Male","White","Tennessee","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18009",87,"Male","White","Ohio","1","CMM-COMPUTER PROGRAMMERS"
"18010",469,"Male","White","Hawaii","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18011",387,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18012",144,"Female","White","Michigan","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18013",147,"Male","White","Tennessee","1","CMM-INFORMATION SECURITY ANALYSTS"
"18014",107,"Male","White","New York","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18015",36,"Male","White","Virginia","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"18016",68,"Male","White","Virginia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18017",107,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18018",64,"Female","White","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18019",89,"Male","Asian","California","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18020",89,"Male","White","Florida","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18021",102,"Male","White","South Carolina","1","CMM-COMPUTER PROGRAMMERS"
"18022",270,"Male","White","Florida","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18023",107,"Male","Asian","Ohio","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18024",87,"Male","Asian","Ohio","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18025",45,"Male","White","Michigan","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18026",66,"Male","Asian","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18027",196,"Male","White","Indiana","1","CMM-WEB DEVELOPERS"
"18028",38,"Male","White","Florida","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18029",99,"Male","White","Arizona","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18030",15,"Male","Black","North Carolina","1","ENG-COMPUTER HARDWARE ENGINEERS"
"18031",84,"Male","Hispanic","California","2","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18032",67,"Male","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18033",62,"Male","White","Washington","1","CMM-INFORMATION SECURITY ANALYSTS"
"18034",133,"Male","White","North Carolina","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18035",33,"Male","White","Kentucky","1","CMM-DATABASE ADMINISTRATORS"
"18036",34,"Male","White","Utah","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18037",49,"Male","Asian","California","1","CMM-INFORMATION SECURITY ANALYSTS"
"18038",82,"Male","White","Pennsylvania","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18039",133,"Male","White","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18040",58,"Male","White","Oregon","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18041",79,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18042",19,"Female","White","Idaho","1","CMM-WEB DEVELOPERS"
"18043",14,"Male","White","Idaho","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18044",44,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18045",70,"Female","White","Louisiana","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18046",63,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18047",128,"Female","Black","Louisiana","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18048",140,"Male","White","Wyoming","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18049",54,"Male","White","Maryland","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18050",318,"Male","White","Minnesota","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18051",27,"Male","White","Wisconsin","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18052",70,"Male","Hispanic","Georgia","17","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18053",81,"Male","White","Washington","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18054",127,"Male","White","Oklahoma","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18055",34,"Male","White","Missouri","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18056",25,"Female","White","Illinois","1","CMM-WEB DEVELOPERS"
"18057",65,"Female","White","Indiana","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18058",103,"Female","Hispanic","New York","13","CMM-WEB DEVELOPERS"
"18059",85,"Female","Asian","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18060",94,"Male","White","California","1","CMM-WEB DEVELOPERS"
"18061",92,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18062",79,"Male","Asian","California","1","ENG-COMPUTER HARDWARE ENGINEERS"
"18063",122,"Female","White","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18064",66,"Male","White","Indiana","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18065",109,"Male","White","Massachusetts","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18066",41,"Male","White","South Carolina","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18067",75,"Male","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18068",106,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18069",87,"Female","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18070",158,"Male","Asian","Illinois","1","CMM-DATABASE ADMINISTRATORS"
"18071",233,"Female","Asian","Georgia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18072",99,"Female","Asian","Nevada","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18073",45,"Male","White","Nevada","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18074",85,"Male","Asian","California","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18075",302,"Male","Asian","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18076",92,"Male","White","Ohio","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18077",81,"Female","Asian","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18078",122,"Male","White","New York","1","CMM-WEB DEVELOPERS"
"18079",90,"Male","White","Ohio","1","CMM-DATABASE ADMINISTRATORS"
"18080",59,"Female","White","Georgia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18081",64,"Male","White","New Jersey","1","CMM-COMPUTER PROGRAMMERS"
"18082",125,"Male","White","Texas","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18083",137,"Male","Hispanic","Virginia","4","CMM-COMPUTER SYSTEMS ANALYSTS"
"18084",137,"Male","White","Florida","1","CMM-COMPUTER PROGRAMMERS"
"18085",128,"Male","White","Kentucky","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18086",553,"Male","Hispanic","Texas","8","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"18087",74,"Female","White","Nebraska","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18088",62,"Male","Hispanic","California","2","CMM-DATABASE ADMINISTRATORS"
"18089",105,"Male","Hispanic","California","9","CMM-COMPUTER SYSTEMS ANALYSTS"
"18090",145,"Male","White","Alabama","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18091",73,"Male","White","Massachusetts","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18092",58,"Male","Asian","Oregon","1","ENG-COMPUTER HARDWARE ENGINEERS"
"18093",79,"Female","White","Kansas","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18094",63,"Male","White","Nevada","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18095",117,"Male","White","Utah","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18096",59,"Male","White","Pennsylvania","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18097",168,"Female","White","Ohio","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18098",50,"Male","White","New Mexico","1","CMM-COMPUTER PROGRAMMERS"
"18099",69,"Female","Asian","Illinois","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"18100",48,"Male","White","Oregon","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18101",116,"Male","Asian","New Jersey","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18102",57,"Female","White","Michigan","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18103",21,"Male","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18104",190,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18105",56,"Female","Asian","New York","1","ENG-COMPUTER HARDWARE ENGINEERS"
"18106",59,"Male","White","North Carolina","1","CMM-COMPUTER PROGRAMMERS"
"18107",440,"Male","Black","Virginia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18108",82,"Male","White","Michigan","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18109",65,"Male","White","California","1","ENG-COMPUTER HARDWARE ENGINEERS"
"18110",141,"Female","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18111",150,"Female","Asian","Illinois","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18112",481,"Male","Black","Georgia","1","CMM-DATABASE ADMINISTRATORS"
"18113",48,"Female","Hispanic","Texas","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"18114",53,"Male","White","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18115",85,"Male","White","Idaho","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18116",103,"Male","Black","Georgia","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18117",67,"Male","Hispanic","California","2","CMM-COMPUTER SUPPORT SPECIALISTS"
"18118",47,"Male","White","Florida","1","CMM-DATABASE ADMINISTRATORS"
"18119",80,"Female","White","North Carolina","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18120",95,"Male","White","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18121",131,"Male","White","Kentucky","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18122",214,"Male","White","Washington","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18123",95,"Female","White","Arizona","1","CMM-COMPUTER PROGRAMMERS"
"18124",111,"Male","Black","California","1","CMM-INFORMATION SECURITY ANALYSTS"
"18125",53,"Female","White","California","1","CMM-WEB DEVELOPERS"
"18126",20,"Female","White","North Carolina","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18127",89,"Male","White","Utah","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18128",48,"Male","White","California","1","CMM-WEB DEVELOPERS"
"18129",263,"Male","Asian","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18130",320,"Male","Asian","New York","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18131",179,"Female","White","Minnesota","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18132",52,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"18133",122,"Male","Asian","Indiana","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18134",107,"Male","White","Washington","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18135",117,"Female","White","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18136",121,"Male","White","Arizona","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"18137",58,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18138",126,"Male","Asian","Massachusetts","1","CMM-NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS"
"18139",113,"Male","White","Utah","1","CMM-COMPUTER PROGRAMMERS"
"18140",64,"Male","White","Florida","1","CMM-WEB DEVELOPERS"
"18141",129,"Male","Black","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18142",60,"Female","White","California","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18143",49,"Male","White","Florida","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18144",106,"Male","Asian","Texas","1","CMM-COMPUTER PROGRAMMERS"
"18145",78,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18146",126,"Female","White","Massachusetts","1","CMM-DATABASE ADMINISTRATORS"
"18147",33,"Male","White","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18148",71,"Male","White","North Carolina","1","CMM-COMPUTER AND INFORMATION RESEARCH SCIENTISTS"
"18149",206,"Female","White","Iowa","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18150",53,"Male","White","Florida","1","CMM-COMPUTER PROGRAMMERS"
"18151",58,"Female","White","Massachusetts","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18152",79,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18153",83,"Female","White","Florida","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18154",133,"Male","Two or More Races","Massachusetts","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18155",105,"Male","White","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18156",47,"Female","Black","Virginia","1","CMM-COMPUTER PROGRAMMERS"
"18157",73,"Male","White","Ohio","1","CMM-COMPUTER PROGRAMMERS"
"18158",104,"Male","White","Ohio","1","CMM-COMPUTER PROGRAMMERS"
"18159",52,"Male","White","Utah","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18160",123,"Male","Two or More Races","California","1","CMM-COMPUTER PROGRAMMERS"
"18161",202,"Female","White","Indiana","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18162",117,"Female","White","Massachusetts","1","CMM-COMPUTER PROGRAMMERS"
"18163",127,"Male","White","Massachusetts","1","CMM-COMPUTER PROGRAMMERS"
"18164",103,"Male","White","Texas","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18165",14,"Male","Two or More Races","Oklahoma","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18166",50,"Male","Asian","District of Columbia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18167",74,"Female","White","Oklahoma","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18168",254,"Male","Black","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18169",47,"Female","White","Minnesota","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18170",193,"Male","Hispanic","Michigan","2","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18171",68,"Male","Black","Alabama","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18172",71,"Male","White","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18173",102,"Male","White","Texas","1","CMM-COMPUTER PROGRAMMERS"
"18174",141,"Male","Asian","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18175",113,"Female","White","Nebraska","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18176",122,"Male","White","Virginia","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18177",116,"Male","Asian","New Jersey","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18178",116,"Female","Asian","New York","1","CMM-COMPUTER PROGRAMMERS"
"18179",89,"Male","White","Massachusetts","1","CMM-DATABASE ADMINISTRATORS"
"18180",140,"Male","Asian","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18181",166,"Male","Asian","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18182",164,"Male","Asian","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18183",74,"Male","Two or More Races","California","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18184",59,"Male","Asian","District of Columbia","1","CMM-COMPUTER PROGRAMMERS"
"18185",64,"Female","Asian","Virginia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18186",60,"Male","White","California","1","CMM-WEB DEVELOPERS"
"18187",66,"Male","White","New York","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18188",388,"Male","White","Tennessee","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18189",69,"Male","Two or More Races","Florida","1","CMM-COMPUTER PROGRAMMERS"
"18190",19,"Male","White","New Jersey","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18191",97,"Male","White","Texas","1","CMM-DATABASE ADMINISTRATORS"
"18192",111,"Male","White","Michigan","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18193",48,"Male","Black","North Carolina","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18194",114,"Male","White","Wisconsin","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18195",26,"Male","White","New York","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18196",196,"Male","White","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18197",140,"Male","Asian","North Carolina","1","ENG-ELECTRICAL AND ELECTRONICS ENGINEERS"
"18198",151,"Male","Asian","California","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18199",96,"Male","White","Ohio","1","CMM-COMPUTER PROGRAMMERS"
"18200",55,"Female","White","Georgia","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18201",22,"Male","White","Washington","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18202",82,"Male","White","Colorado","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18203",63,"Male","White","California","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18204",85,"Male","White","Florida","1","CMM-WEB DEVELOPERS"
"18205",46,"Male","Asian","New York","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18206",89,"Male","Asian","Texas","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18207",78,"Male","White","Nevada","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18208",86,"Female","Hispanic","Texas","2","CMM-COMPUTER SYSTEMS ANALYSTS"
"18209",82,"Male","White","Minnesota","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18210",69,"Female","White","Minnesota","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18211",125,"Male","White","California","1","CMM-COMPUTER PROGRAMMERS"
"18212",193,"Female","White","Maryland","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18213",85,"Male","White","Nebraska","1","CMM-COMPUTER NETWORK ARCHITECTS"
"18214",162,"Female","Asian","Pennsylvania","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18215",138,"Female","Hispanic","California","2","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18216",84,"Male","White","Texas","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18217",216,"Male","White","Minnesota","1","CMM-COMPUTER SUPPORT SPECIALISTS"
"18218",157,"Female","Black","District of Columbia","1","CMM-INFORMATION SECURITY ANALYSTS"
"18219",169,"Male","White","Florida","1","CMM-COMPUTER OCCUPATIONS, ALL OTHER"
"18220",90,"Male","White","Georgia","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18221",42,"Male","Hispanic","Georgia","2","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
"18222",61,"Male","White","Iowa","1","CMM-COMPUTER PROGRAMMERS"
"18223",82,"Male","White","New York","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18224",58,"Female","White","North Carolina","1","CMM-COMPUTER PROGRAMMERS"
"18225",52,"Male","White","Georgia","1","CMM-COMPUTER SYSTEMS ANALYSTS"
"18226",34,"Female","White","North Carolina","1","CMM-SOFTWARE DEVELOPERS,APPLICATIONS AND SYSTEMS SOFTWARE *"
